 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -265386710
 47     0.7985580291E-001+/-     0.021004%    +i   0.1493271582E+000+/-     0.014806%
 48     0.7462496944E-001+/-     0.023428%    +i   0.1531762501E+000+/-     0.014356%
 49     0.6285883166E-001+/-     0.027997%    +i   0.1501033508E+000+/-     0.014174%
 50     0.4136795213E-001+/-     0.041558%    +i   0.1651192061E+000+/-     0.013235%
 51     0.3661175492E-001+/-     0.049766%    +i   0.1567283153E+000+/-     0.013190%
 52     0.2057787100E-001+/-     0.090196%    +i   0.1692268316E+000+/-     0.012537%
 53     0.1463590819E-001+/-     0.132206%    +i   0.1699898985E+000+/-     0.012207%
 54    -0.7177051840E-002+/-     0.270732%    +i   0.1758865863E+000+/-     0.011757%
 55    -0.7210259452E-002+/-     0.285071%    +i   0.1665423306E+000+/-     0.011622%
 56    -0.2862613929E-001+/-     0.072492%    +i   0.1686908308E+000+/-     0.011353%
 57    -0.4184671045E-001+/-     0.051103%    +i   0.1639649825E+000+/-     0.011287%
 58    -0.5209792683E-001+/-     0.041175%    +i   0.1550591800E+000+/-     0.011294%
 59    -0.6156067655E-001+/-     0.036527%    +i   0.1581583024E+000+/-     0.010758%
 60    -0.7000367696E-001+/-     0.031769%    +i   0.1478019119E+000+/-     0.010641%
 61    -0.8338756962E-001+/-     0.028008%    +i   0.1415667046E+000+/-     0.010580%
 62    -0.1081003175E+000+/-     0.022553%    +i   0.1413215284E+000+/-     0.010439%
 63    -0.1101042418E+000+/-     0.022566%    +i   0.1337189468E+000+/-     0.010178%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -265386710
   22500000000.0000        611718067.000000     
 (25600.0000000000,0.000000000000000E+000)
 (534165750.000000,2.757835492526676E-002)
 (29316.7102443390,-1.513587571572276E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.1029796627E+000+/-     0.023278%    +i  -0.6626132466E-001+/-     0.019959%
  1    -0.1118803698E+000+/-     0.022040%    +i  -0.1340401935E+000+/-     0.010042%
  2    -0.1084944481E+000+/-     0.022255%    +i  -0.1412306867E+000+/-     0.010315%
  3    -0.8444788907E-001+/-     0.027397%    +i  -0.1416779862E+000+/-     0.010453%
  4    -0.7072187117E-001+/-     0.031163%    +i  -0.1478337350E+000+/-     0.010519%
  5    -0.6169426040E-001+/-     0.036111%    +i  -0.1581287302E+000+/-     0.010632%
  6    -0.5227387022E-001+/-     0.040689%    +i  -0.1553066592E+000+/-     0.011151%
  7    -0.4212769574E-001+/-     0.050276%    +i  -0.1640920023E+000+/-     0.011151%
  8    -0.2991560971E-001+/-     0.068708%    +i  -0.1694846059E+000+/-     0.011200%
  9    -0.7190970089E-002+/-     0.282497%    +i  -0.1659193295E+000+/-     0.011512%
 10    -0.7348995857E-002+/-     0.261994%    +i  -0.1760350325E+000+/-     0.011617%
 11     0.1448276517E-001+/-     0.132149%    +i  -0.1696835826E+000+/-     0.012079%
 12     0.2036300050E-001+/-     0.090151%    +i  -0.1690657600E+000+/-     0.012401%
 13     0.3593602581E-001+/-     0.050076%    +i  -0.1570037322E+000+/-     0.013033%
 14     0.4084709481E-001+/-     0.041624%    +i  -0.1655473155E+000+/-     0.013068%
 15     0.6222031816E-001+/-     0.027947%    +i  -0.1507509176E+000+/-     0.013984%
 16     0.7419240273E-001+/-     0.023282%    +i  -0.1531760748E+000+/-     0.014195%
 17     0.7988589115E-001+/-     0.020807%    +i  -0.1500626700E+000+/-     0.014606%
 18     0.9626634058E-001+/-     0.017853%    +i  -0.1320458838E+000+/-     0.016099%
 19     0.1003602910E+000+/-     0.016379%    +i  -0.1417793804E+000+/-     0.015859%
 20     0.1167069802E+000+/-     0.014910%    +i  -0.1244367523E+000+/-     0.017533%
 21     0.1181615039E+000+/-     0.014076%    +i  -0.1249445225E+000+/-     0.017623%
 22     0.1319002332E+000+/-     0.012956%    +i  -0.1135122879E+000+/-     0.019206%
 23     0.1350646100E+000+/-     0.012353%    +i  -0.1109263010E+000+/-     0.020083%
 24     0.1440037560E+000+/-     0.012064%    +i  -0.8327462447E-001+/-     0.025186%
 25     0.1523419584E+000+/-     0.011488%    +i  -0.8164262976E-001+/-     0.026185%
 26     0.1551125378E+000+/-     0.011315%    +i  -0.7082927247E-001+/-     0.029989%
 27     0.1640239648E+000+/-     0.011029%    +i  -0.5767890516E-001+/-     0.036304%
 28     0.1595042900E+000+/-     0.010972%    +i  -0.4600436626E-001+/-     0.043739%
 29     0.1627617843E+000+/-     0.010855%    +i  -0.3841213403E-001+/-     0.052246%
 30     0.1708854365E+000+/-     0.010688%    +i  -0.1821419024E-001+/-     0.113204%
 31     0.1743633387E+000+/-     0.010606%    +i  -0.1091402702E-001+/-     0.186693%
 32     0.1774298628E+000+/-     0.010450%    +i  -0.9160496965E-011+/-     0.000000%
 33     0.1743633387E+000+/-     0.010606%    +i   0.1091402700E-001+/-     0.186693%
 34     0.1708854365E+000+/-     0.010688%    +i   0.1821419022E-001+/-     0.113204%
 35     0.1627617843E+000+/-     0.010855%    +i   0.3841213401E-001+/-     0.052246%
 36     0.1595042900E+000+/-     0.010972%    +i   0.4600436624E-001+/-     0.043739%
 37     0.1640239648E+000+/-     0.011029%    +i   0.5767890514E-001+/-     0.036304%
 38     0.1551125378E+000+/-     0.011315%    +i   0.7082927245E-001+/-     0.029989%
 39     0.1523419585E+000+/-     0.011488%    +i   0.8164262975E-001+/-     0.026185%
 40     0.1440037560E+000+/-     0.012064%    +i   0.8327462445E-001+/-     0.025186%
 41     0.1350646100E+000+/-     0.012353%    +i   0.1109263010E+000+/-     0.020083%
 42     0.1319002332E+000+/-     0.012956%    +i   0.1135122879E+000+/-     0.019206%
 43     0.1181615039E+000+/-     0.014076%    +i   0.1249445225E+000+/-     0.017623%
 44     0.1167069802E+000+/-     0.014910%    +i   0.1244367523E+000+/-     0.017533%
 45     0.1003602910E+000+/-     0.016379%    +i   0.1417793804E+000+/-     0.015859%
 46     0.9626634059E-001+/-     0.017853%    +i   0.1320458838E+000+/-     0.016099%
 47     0.7988589117E-001+/-     0.020807%    +i   0.1500626700E+000+/-     0.014606%
 48     0.7419240275E-001+/-     0.023282%    +i   0.1531760748E+000+/-     0.014195%
 49     0.6222031817E-001+/-     0.027947%    +i   0.1507509176E+000+/-     0.013984%
 50     0.4084709483E-001+/-     0.041624%    +i   0.1655473155E+000+/-     0.013068%
 51     0.3593602582E-001+/-     0.050076%    +i   0.1570037322E+000+/-     0.013033%
 52     0.2036300052E-001+/-     0.090151%    +i   0.1690657600E+000+/-     0.012401%
 53     0.1448276519E-001+/-     0.132149%    +i   0.1696835826E+000+/-     0.012079%
 54    -0.7348995839E-002+/-     0.261994%    +i   0.1760350325E+000+/-     0.011617%
 55    -0.7190970072E-002+/-     0.282497%    +i   0.1659193295E+000+/-     0.011512%
 56    -0.2991560969E-001+/-     0.068708%    +i   0.1694846059E+000+/-     0.011200%
 57    -0.4212769573E-001+/-     0.050276%    +i   0.1640920023E+000+/-     0.011151%
 58    -0.5227387021E-001+/-     0.040689%    +i   0.1553066592E+000+/-     0.011151%
 59    -0.6169426039E-001+/-     0.036111%    +i   0.1581287302E+000+/-     0.010632%
 60    -0.7072187115E-001+/-     0.031163%    +i   0.1478337350E+000+/-     0.010519%
 61    -0.8444788906E-001+/-     0.027397%    +i   0.1416779863E+000+/-     0.010453%
 62    -0.1084944481E+000+/-     0.022255%    +i   0.1412306867E+000+/-     0.010315%
 63    -0.1118803698E+000+/-     0.022040%    +i   0.1340401936E+000+/-     0.010042%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -265386710
   22000000000.0000        597466042.000000     
 (25600.0000000000,0.000000000000000E+000)
 (521520745.000000,2.684963031194370E-002)
 (29327.9429856621,-1.509900487227576E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.1029754588E+000+/-     0.023547%    +i  -0.6664101517E-001+/-     0.020128%
  1    -0.1105896581E+000+/-     0.022451%    +i  -0.1337802720E+000+/-     0.010171%
  2    -0.1089027981E+000+/-     0.022323%    +i  -0.1409457011E+000+/-     0.010453%
  3    -0.8303682767E-001+/-     0.028166%    +i  -0.1419987785E+000+/-     0.010556%
  4    -0.6935225924E-001+/-     0.032003%    +i  -0.1474357798E+000+/-     0.010647%
  5    -0.6127554971E-001+/-     0.036524%    +i  -0.1571874294E+000+/-     0.010789%
  6    -0.5139003405E-001+/-     0.041667%    +i  -0.1545489783E+000+/-     0.011305%
  7    -0.4182801929E-001+/-     0.051197%    +i  -0.1644795537E+000+/-     0.011263%
  8    -0.2944890197E-001+/-     0.070281%    +i  -0.1687900823E+000+/-     0.011345%
  9    -0.7337306892E-002+/-     0.280073%    +i  -0.1668421418E+000+/-     0.011605%
 10    -0.7116206068E-002+/-     0.272228%    +i  -0.1751695313E+000+/-     0.011775%
 11     0.1493130420E-001+/-     0.129573%    +i  -0.1698558905E+000+/-     0.012204%
 12     0.2148933720E-001+/-     0.086490%    +i  -0.1686689582E+000+/-     0.012551%
 13     0.3803194083E-001+/-     0.048195%    +i  -0.1570256644E+000+/-     0.013168%
 14     0.4095124061E-001+/-     0.041800%    +i  -0.1646153004E+000+/-     0.013245%
 15     0.6300499900E-001+/-     0.027851%    +i  -0.1483540484E+000+/-     0.014252%
 16     0.7451742391E-001+/-     0.023443%    +i  -0.1535355093E+000+/-     0.014329%
 17     0.8012401993E-001+/-     0.020951%    +i  -0.1496258165E+000+/-     0.014781%
 18     0.9706552559E-001+/-     0.017937%    +i  -0.1305912845E+000+/-     0.016379%
 19     0.1007956495E+000+/-     0.016500%    +i  -0.1414080259E+000+/-     0.016059%
 20     0.1161268275E+000+/-     0.015100%    +i  -0.1260728468E+000+/-     0.017556%
 21     0.1189288593E+000+/-     0.014177%    +i  -0.1250580529E+000+/-     0.017808%
 22     0.1315743647E+000+/-     0.013108%    +i  -0.1132177889E+000+/-     0.019423%
 23     0.1352052331E+000+/-     0.012475%    +i  -0.1106770065E+000+/-     0.020331%
 24     0.1442704323E+000+/-     0.012178%    +i  -0.8366209376E-001+/-     0.025353%
 25     0.1524745479E+000+/-     0.011606%    +i  -0.8146712431E-001+/-     0.026496%
 26     0.1549270770E+000+/-     0.011442%    +i  -0.7085210298E-001+/-     0.030269%
 27     0.1633533957E+000+/-     0.011175%    +i  -0.5754315539E-001+/-     0.036666%
 28     0.1594874897E+000+/-     0.011084%    +i  -0.4674169212E-001+/-     0.043492%
 29     0.1631926274E+000+/-     0.010962%    +i  -0.3767916970E-001+/-     0.053769%
 30     0.1711991839E+000+/-     0.010794%    +i  -0.1933477779E-001+/-     0.107897%
 31     0.1751445414E+000+/-     0.010699%    +i  -0.1152464100E-001+/-     0.178946%
 32     0.1766229677E+000+/-     0.010589%    +i  -0.9093140461E-011+/-     0.000000%
 33     0.1751445414E+000+/-     0.010699%    +i   0.1152464098E-001+/-     0.178946%
 34     0.1711991839E+000+/-     0.010794%    +i   0.1933477777E-001+/-     0.107897%
 35     0.1631926274E+000+/-     0.010962%    +i   0.3767916969E-001+/-     0.053769%
 36     0.1594874897E+000+/-     0.011084%    +i   0.4674169211E-001+/-     0.043492%
 37     0.1633533957E+000+/-     0.011175%    +i   0.5754315538E-001+/-     0.036666%
 38     0.1549270770E+000+/-     0.011442%    +i   0.7085210296E-001+/-     0.030269%
 39     0.1524745479E+000+/-     0.011606%    +i   0.8146712429E-001+/-     0.026496%
 40     0.1442704323E+000+/-     0.012178%    +i   0.8366209375E-001+/-     0.025353%
 41     0.1352052331E+000+/-     0.012475%    +i   0.1106770064E+000+/-     0.020331%
 42     0.1315743648E+000+/-     0.013108%    +i   0.1132177889E+000+/-     0.019423%
 43     0.1189288593E+000+/-     0.014177%    +i   0.1250580529E+000+/-     0.017808%
 44     0.1161268275E+000+/-     0.015100%    +i   0.1260728468E+000+/-     0.017556%
 45     0.1007956495E+000+/-     0.016500%    +i   0.1414080259E+000+/-     0.016059%
 46     0.9706552560E-001+/-     0.017937%    +i   0.1305912845E+000+/-     0.016379%
 47     0.8012401994E-001+/-     0.020951%    +i   0.1496258164E+000+/-     0.014781%
 48     0.7451742393E-001+/-     0.023443%    +i   0.1535355093E+000+/-     0.014329%
 49     0.6300499901E-001+/-     0.027851%    +i   0.1483540484E+000+/-     0.014252%
 50     0.4095124062E-001+/-     0.041800%    +i   0.1646153004E+000+/-     0.013245%
 51     0.3803194085E-001+/-     0.048195%    +i   0.1570256644E+000+/-     0.013168%
 52     0.2148933722E-001+/-     0.086490%    +i   0.1686689582E+000+/-     0.012551%
 53     0.1493130422E-001+/-     0.129573%    +i   0.1698558905E+000+/-     0.012204%
 54    -0.7116206050E-002+/-     0.272228%    +i   0.1751695313E+000+/-     0.011775%
 55    -0.7337306875E-002+/-     0.280073%    +i   0.1668421418E+000+/-     0.011605%
 56    -0.2944890195E-001+/-     0.070281%    +i   0.1687900823E+000+/-     0.011345%
 57    -0.4182801927E-001+/-     0.051197%    +i   0.1644795537E+000+/-     0.011263%
 58    -0.5139003404E-001+/-     0.041667%    +i   0.1545489783E+000+/-     0.011305%
 59    -0.6127554969E-001+/-     0.036524%    +i   0.1571874294E+000+/-     0.010789%
 60    -0.6935225922E-001+/-     0.032003%    +i   0.1474357798E+000+/-     0.010647%
 61    -0.8303682766E-001+/-     0.028166%    +i   0.1419987785E+000+/-     0.010556%
 62    -0.1089027981E+000+/-     0.022323%    +i   0.1409457011E+000+/-     0.010453%
 63    -0.1105896581E+000+/-     0.022451%    +i   0.1337802720E+000+/-     0.010171%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -265386710
   22500000000.0000        610666920.000000     
 (25600.0000000000,0.000000000000000E+000)
 (532928086.000000,2.685449381481837E-002)
 (29334.3014989831,-1.478169079207545E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.1036759726E+000+/-     0.023162%    +i  -0.6660859691E-001+/-     0.019885%
  1    -0.1107869426E+000+/-     0.022162%    +i  -0.1334616310E+000+/-     0.010057%
  2    -0.1094983064E+000+/-     0.021994%    +i  -0.1411469905E+000+/-     0.010311%
  3    -0.8379980684E-001+/-     0.027627%    +i  -0.1420954952E+000+/-     0.010423%
  4    -0.6984864597E-001+/-     0.031447%    +i  -0.1473290400E+000+/-     0.010523%
  5    -0.6221039638E-001+/-     0.035649%    +i  -0.1576898144E+000+/-     0.010639%
  6    -0.5166376799E-001+/-     0.041002%    +i  -0.1545144529E+000+/-     0.011167%
  7    -0.4218777742E-001+/-     0.050216%    +i  -0.1645648194E+000+/-     0.011122%
  8    -0.2976653243E-001+/-     0.068800%    +i  -0.1688887486E+000+/-     0.011205%
  9    -0.8043403196E-002+/-     0.251977%    +i  -0.1663579368E+000+/-     0.011488%
 10    -0.7262755941E-002+/-     0.263661%    +i  -0.1748086775E+000+/-     0.011647%
 11     0.1442500727E-001+/-     0.132764%    +i  -0.1705010264E+000+/-     0.012033%
 12     0.2103241691E-001+/-     0.087343%    +i  -0.1688615443E+000+/-     0.012393%
 13     0.3740252160E-001+/-     0.048433%    +i  -0.1577359455E+000+/-     0.012981%
 14     0.4059048570E-001+/-     0.041673%    +i  -0.1646191349E+000+/-     0.013087%
 15     0.6258102009E-001+/-     0.027728%    +i  -0.1492681975E+000+/-     0.014035%
 16     0.7393378296E-001+/-     0.023316%    +i  -0.1535196666E+000+/-     0.014160%
 17     0.7975513236E-001+/-     0.020795%    +i  -0.1500574210E+000+/-     0.014582%
 18     0.9735427060E-001+/-     0.017707%    +i  -0.1307397647E+000+/-     0.016183%
 19     0.1005819114E+000+/-     0.016338%    +i  -0.1413583894E+000+/-     0.015872%
 20     0.1157872494E+000+/-     0.014948%    +i  -0.1262027691E+000+/-     0.017337%
 21     0.1188606095E+000+/-     0.014017%    +i  -0.1255296384E+000+/-     0.017559%
 22     0.1317174980E+000+/-     0.012947%    +i  -0.1135631404E+000+/-     0.019168%
 23     0.1358200773E+000+/-     0.012306%    +i  -0.1105280943E+000+/-     0.020137%
 24     0.1447075197E+000+/-     0.012018%    +i  -0.8335353620E-001+/-     0.025166%
 25     0.1529207549E+000+/-     0.011446%    +i  -0.8221557580E-001+/-     0.026025%
 26     0.1549111438E+000+/-     0.011299%    +i  -0.7166981225E-001+/-     0.029629%
 27     0.1629647695E+000+/-     0.011049%    +i  -0.5805294891E-001+/-     0.035941%
 28     0.1600023752E+000+/-     0.010931%    +i  -0.4704153416E-001+/-     0.042830%
 29     0.1633954536E+000+/-     0.010824%    +i  -0.3729292731E-001+/-     0.053755%
 30     0.1709103558E+000+/-     0.010672%    +i  -0.1931560482E-001+/-     0.106714%
 31     0.1751745555E+000+/-     0.010567%    +i  -0.1106037304E-001+/-     0.184431%
 32     0.1766281303E+000+/-     0.010460%    +i  -0.8900373536E-011+/-     0.000000%
 33     0.1751745555E+000+/-     0.010567%    +i   0.1106037302E-001+/-     0.184431%
 34     0.1709103558E+000+/-     0.010672%    +i   0.1931560480E-001+/-     0.106714%
 35     0.1633954536E+000+/-     0.010824%    +i   0.3729292730E-001+/-     0.053755%
 36     0.1600023752E+000+/-     0.010931%    +i   0.4704153415E-001+/-     0.042830%
 37     0.1629647695E+000+/-     0.011049%    +i   0.5805294889E-001+/-     0.035941%
 38     0.1549111438E+000+/-     0.011299%    +i   0.7166981223E-001+/-     0.029629%
 39     0.1529207549E+000+/-     0.011446%    +i   0.8221557578E-001+/-     0.026025%
 40     0.1447075197E+000+/-     0.012018%    +i   0.8335353618E-001+/-     0.025166%
 41     0.1358200773E+000+/-     0.012306%    +i   0.1105280943E+000+/-     0.020137%
 42     0.1317174980E+000+/-     0.012947%    +i   0.1135631404E+000+/-     0.019168%
 43     0.1188606095E+000+/-     0.014017%    +i   0.1255296384E+000+/-     0.017559%
 44     0.1157872494E+000+/-     0.014948%    +i   0.1262027691E+000+/-     0.017337%
 45     0.1005819114E+000+/-     0.016338%    +i   0.1413583894E+000+/-     0.015872%
 46     0.9735427061E-001+/-     0.017707%    +i   0.1307397647E+000+/-     0.016183%
 47     0.7975513238E-001+/-     0.020795%    +i   0.1500574210E+000+/-     0.014582%
 48     0.7393378298E-001+/-     0.023316%    +i   0.1535196666E+000+/-     0.014160%
 49     0.6258102010E-001+/-     0.027728%    +i   0.1492681975E+000+/-     0.014035%
 50     0.4059048572E-001+/-     0.041673%    +i   0.1646191349E+000+/-     0.013087%
